ID,FullName,Height,Nationality,Overall,Potential,BestPosition,Club,ValueEUR,ContractUntil,IntReputation,PreferredFoot,SkillMoves,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Born,MP,Starts,Min,90s,Goals,Assists,PasTotCmp%,Int,Clr,AerWon,Touches,PasLonCmp,Fls,Fld,SoT
240008,Antonios Papadopoulos,185,Germany,66,75,CB,Borussia Dortmund II,1800000,2024.0,1,Right,2,Medium,High,66,27,46,57,63,81,8,11,7,13,10,1999,1,0,13,0.1,0,0.0,89.5,10.0,0.0,10.0,210.0,20.0,20.0,0.0,0.0
240091,Guglielmo Vicario,188,Italy,78,82,GK,Empoli,15500000,2024.0,1,Right,1,Medium,Medium,79,78,74,80,28,78,79,78,74,78,80,1996,22,22,1980,22.0,0,0.0,74.3,0.0,0.45,0.27,44.6,9.45,0.0,0.23,0.0
240100,Tommaso Augello,180,Italy,72,72,LB,U.C. Sampdoria,2300000,2025.0,1,Left,2,High,Medium,76,39,64,69,67,61,10,15,10,5,11,1994,20,18,1626,18.1,1,0.11,72.0,0.39,1.71,0.94,58.3,3.59,0.44,0.5,0.11
240193,Elvis Rexhbeçaj,182,Kosovo,73,77,CM,FC Augsburg,4300000,2026.0,1,Left,3,High,Medium,66,64,70,74,65,69,14,11,6,8,14,1997,19,19,1603,17.8,0,0.0,64.6,0.56,1.69,1.57,42.5,2.08,1.07,2.3,0.17
240273,Emile Smith Rowe,182,England,80,87,CAM,Arsenal,43000000,2026.0,1,Right,4,High,High,78,71,76,81,32,61,11,8,14,8,10,2000,5,0,52,0.6,0,0.0,86.4,0.0,3.33,0.0,48.3,3.33,1.67,0.0,1.67
240277,Matteo Gabbia,185,Italy,70,79,CB,AC Milan,3300000,2026.0,1,Right,2,Low,High,52,33,47,56,74,71,11,5,12,14,14,1999,11,6,603,6.7,0,0.0,80.1,0.75,4.18,2.24,62.2,8.81,1.19,0.15,0.0
240351,Samuel Moutoussamy,176,Congo DR,72,75,CDM,FC Nantes,3100000,2024.0,1,Left,3,Medium,High,68,58,68,75,72,69,6,9,14,8,5,1996,19,13,1161,12.9,0,0.16,84.8,1.16,0.47,1.09,50.5,3.02,1.09,0.78,0.31
240359,Omar Alderete,188,Paraguay,76,80,CB,Getafe CF,9500000,2023.0,1,Left,2,Medium,Medium,63,56,58,63,77,78,7,13,14,13,15,1996,8,7,630,7.0,0,0.0,63.1,0.86,4.29,3.14,56.1,2.71,1.14,0.86,0.14
240452,M'Bala Nzola,185,Angola,73,76,ST,Spezia,4099999,2023.0,1,Left,3,Medium,Medium,85,70,59,68,29,75,12,14,6,13,15,1996,18,18,1596,17.7,9,0.06,78.9,0.28,0.96,1.53,32.8,0.28,2.15,1.19,0.85
240507,Angel Gomes,168,England,74,82,CAM,LOSC Lille,9500000,2025.0,1,Right,4,Medium,Medium,77,70,72,77,61,59,14,15,14,6,14,2000,21,21,1675,18.6,2,0.16,84.9,0.48,0.32,0.16,63.5,4.89,1.94,1.51,0.43
240661,Emanuel Vignato,175,Italy,72,82,CAM,Bologna,5500000,2024.0,1,Right,4,Medium,Low,72,61,72,76,39,47,9,12,15,14,6,2000,8,2,242,2.7,0,0.37,79.8,1.11,0.0,0.74,43.0,1.85,1.11,0.37,0.37
240679,Teun Koopmeiners,183,Netherlands,80,84,CM,Atalanta,30000000,2025.0,2,Left,3,Medium,Medium,70,72,80,76,76,77,14,8,14,12,10,1998,21,20,1835,20.4,6,0.15,74.5,0.78,1.42,1.03,65.9,5.15,1.32,0.74,0.74
240690,Nicolás González,180,Argentina,80,85,LM,Fiorentina,32000000,2026.0,2,Left,4,High,Medium,87,73,73,83,45,64,10,6,9,5,8,1998,11,4,450,5.0,3,0.2,66.9,0.2,0.4,2.8,52.8,2.2,1.2,3.6,1.4
240697,Shandon Baptiste,175,Grenada,70,76,CM,Brentford,2500000,2024.0,1,Right,3,Medium,Medium,73,58,67,75,68,69,5,13,10,15,14,1998,12,4,431,4.8,0,0.0,82.8,1.04,1.46,0.63,48.1,2.08,1.25,2.29,0.21
240709,Ridle Baku,176,Germany,80,84,RM,VfL Wolfsburg,30000000,2025.0,2,Right,3,High,Medium,82,73,73,81,70,78,12,8,7,10,9,1998,20,19,1730,19.2,5,0.05,78.6,0.78,2.14,0.68,67.3,4.69,1.04,1.3,0.47
240716,Mathías Olivera,184,Uruguay,77,83,LB,Napoli,15500000,2027.0,1,Left,3,High,Medium,74,50,66,71,74,76,14,14,12,13,15,1997,15,5,531,5.9,1,0.0,86.4,1.02,2.37,0.68,92.2,3.39,1.02,1.69,0.17
240740,Callum Hudson-Odoi,182,England,78,84,RM,Bayer 04 Leverkusen,22500000,2023.0,2,Right,4,High,Medium,81,68,74,82,48,59,14,13,11,15,5,2000,12,6,552,6.1,0,0.16,83.7,0.33,0.66,0.0,42.5,3.28,0.33,3.11,0.0
240753,Amine Gouiri,181,France,79,86,CAM,Stade Rennais FC,36000000,2027.0,2,Right,4,High,Medium,78,81,76,80,45,69,6,12,8,9,7,2000,3,3,226,2.5,0,0.0,71.6,0.0,1.2,1.2,39.6,0.8,0.8,0.8,0.8
240754,Youcef Atal,175,Algeria,75,78,RM,OGC Nice,7000000,2023.0,2,Right,4,High,Medium,88,67,71,79,68,68,11,12,8,9,7,1996,13,7,637,7.1,1,0.0,80.7,1.55,1.55,0.85,73.0,3.8,1.27,2.11,0.7
240777,Luca Ranieri,187,Italy,70,78,LB,Fiorentina,3400000,2024.0,1,Left,2,Medium,High,75,41,59,66,70,61,14,8,7,8,9,1999,2,2,175,1.9,0,0.0,79.4,2.63,3.68,2.11,61.6,5.26,1.05,1.05,0.0
240787,Hamed Junior Traorè,177,Côte d'Ivoire,78,87,CAM,U.S. Sassuolo Calcio,31500000,2024.0,1,Right,3,High,Low,82,70,72,81,59,62,8,10,14,12,11,2000,2,2,150,1.7,0,0.0,61.4,0.59,0.0,0.0,49.4,1.76,0.59,0.0,0.0
240938,Junior Messias,179,Brazil,78,78,RW,AC Milan,11500000,2024.0,1,Left,3,High,Medium,84,73,73,81,49,60,8,8,15,9,12,1991,15,11,879,9.8,2,0.2,72.7,0.41,1.22,1.94,42.4,1.53,1.53,1.63,0.71
240947,Tyrick Mitchell,180,England,76,83,LB,Crystal Palace,14500000,2025.0,1,Left,2,High,High,77,39,60,70,75,68,9,12,14,8,14,1999,20,18,1460,16.2,0,0.12,71.0,1.3,2.53,0.86,59.0,1.98,1.05,0.43,0.06
241007,Enzo Ebosse,185,Cameroon,70,78,CB,Udinese Calcio,3300000,2027.0,1,Left,2,Medium,Medium,70,35,56,64,71,71,13,7,9,12,10,1999,18,8,908,10.1,0,0.0,81.3,0.99,2.87,1.49,64.3,6.34,0.89,0.4,0.0
241042,Oliver Skipp,175,England,77,84,CDM,Tottenham Hotspur,20000000,2024.0,1,Right,2,Medium,High,65,47,68,71,75,71,8,12,9,7,5,2000,8,3,198,2.2,0,0.0,78.0,0.0,1.82,0.45,51.4,0.45,1.82,0.91,0.45
241084,Luis Díaz,180,Colombia,84,87,RM,Liverpool,56000000,2027.0,1,Right,4,High,Medium,91,80,75,87,34,73,10,13,13,14,14,1997,8,7,613,6.8,3,0.29,79.3,0.29,0.0,0.88,49.7,1.76,1.76,2.35,1.03
241096,Sandro Tonali,181,Italy,84,90,CDM,AC Milan,62500000,2027.0,1,Right,3,Medium,High,81,73,81,79,79,82,13,9,8,7,7,2000,19,17,1563,17.4,2,0.23,71.2,1.15,0.63,0.52,51.0,4.25,1.09,0.98,0.57
241130,Ignatius Ganago,179,Cameroon,73,75,ST,FC Nantes,4000000,2026.0,1,Right,3,High,Medium,81,73,59,73,34,67,9,10,8,8,13,1999,16,8,831,9.2,3,0.33,63.4,0.0,0.54,3.26,28.7,0.98,1.41,2.5,0.65
241159,Marc Guéhi,182,England,78,86,CB,Crystal Palace,29500000,2026.0,1,Right,2,Medium,Medium,73,39,58,68,79,75,8,9,11,12,12,2000,21,21,1890,21.0,0,0.0,86.8,1.14,3.71,1.24,67.3,5.19,0.71,1.1,0.19
241202,Patson Daka,183,Zambia,77,83,ST,Leicester City,17000000,2026.0,1,Right,3,Medium,Medium,90,78,60,75,24,70,8,6,9,5,11,1998,17,9,706,7.8,3,0.38,66.2,0.38,0.77,1.41,31.3,0.13,1.41,0.77,1.41
241486,Jules Koundé,181,France,84,89,CB,FC Barcelona,57500000,2027.0,2,Right,2,High,High,84,45,64,74,85,78,11,10,8,14,13,1998,13,12,1031,11.5,0,0.17,89.3,0.78,1.39,1.3,87.2,6.26,0.96,0.43,0.0
241494,Moritz Jenz,190,Germany,68,75,CB,Celtic,2200000,2023.0,1,Right,2,Medium,Medium,61,29,48,50,68,76,11,12,11,11,8,1999,3,3,270,3.0,0,0.0,76.1,1.0,3.33,3.67,57.0,4.67,2.0,0.33,0.67
241496,Timothy Weah,185,United States,74,81,CAM,LOSC Lille,8500000,2024.0,2,Right,3,High,Medium,86,71,67,75,45,61,7,9,12,15,14,2000,13,6,646,7.2,0,0.28,80.2,1.25,0.56,0.69,57.1,2.64,0.97,0.83,1.11
241497,Colin Dagba,170,France,74,77,RB,RC Strasbourg Alsace,5500000,2023.0,1,Right,3,High,Medium,77,56,69,74,70,60,7,6,9,11,11,1998,12,7,560,6.2,0,0.0,81.8,1.61,1.61,0.32,63.4,0.81,1.61,0.81,0.0
241508,Mikkel Damsgaard,180,Denmark,76,85,CAM,Brentford,17000000,2027.0,2,Right,4,High,Low,84,68,71,81,48,62,6,10,14,11,7,2000,11,1,285,3.2,0,0.0,71.1,0.63,1.56,0.31,51.9,1.56,1.56,1.25,0.94
241522,Jonas Wind,190,Denmark,76,82,ST,VfL Wolfsburg,12000000,2026.0,1,Right,3,High,Medium,66,74,70,74,36,80,7,10,10,11,9,1999,11,6,561,6.2,4,0.0,67.9,0.0,0.97,5.97,37.7,0.16,1.13,1.77,0.81
241637,Aurélien Tchouaméni,187,France,82,89,CDM,Real Madrid CF,61500000,2028.0,2,Right,3,Medium,High,70,70,79,78,81,82,9,8,12,12,7,2000,16,13,1062,11.8,0,0.17,92.9,2.12,2.12,2.29,82.9,3.98,1.53,1.36,0.17
241707,Pape Gueye,187,Senegal,76,82,CDM,Olympique de Marseille,11000000,2024.0,1,Left,2,Medium,High,63,48,66,70,73,79,12,12,12,14,12,1999,2,2,172,1.9,0,0.53,83.3,1.58,0.53,1.05,49.5,4.74,2.11,4.74,0.0
241842,Ben Johnson,180,England,74,82,RB,West Ham United,9000000,2024.0,1,Right,2,High,Medium,76,38,62,67,73,71,10,10,15,12,9,2000,10,6,554,6.2,0,0.0,72.9,0.97,3.71,1.61,65.2,4.52,0.32,0.32,0.0
241852,Moussa Diaby,171,France,84,88,RM,Bayer 04 Leverkusen,61500000,2025.0,2,Left,4,High,Low,93,73,75,87,42,59,8,9,8,8,14,1999,20,20,1654,18.4,7,0.16,75.2,0.22,0.11,0.11,42.8,1.96,0.65,0.71,1.3
241925,Chris Führich,181,Germany,74,78,CAM,VfB Stuttgart,6000000,2025.0,1,Right,3,High,Medium,83,68,69,75,54,59,6,7,12,12,6,1998,19,13,1182,13.1,4,0.0,74.9,0.38,0.69,0.08,43.1,2.14,0.46,0.61,0.69
241928,Albert Sambi Lokonga,183,Belgium,75,83,CM,Arsenal,12500000,2026.0,1,Right,3,Medium,Medium,66,58,75,78,69,69,14,7,6,13,9,1999,6,2,198,2.2,0,0.0,94.3,2.27,0.91,1.36,70.0,5.0,0.45,2.27,0.0
241937,Abdou Harroui,182,Morocco,73,77,CAM,U.S. Sassuolo Calcio,4000000,2025.0,1,Right,3,Medium,Medium,74,68,70,75,67,75,9,5,7,12,7,1998,13,2,295,3.3,1,0.0,78.5,0.0,0.61,1.21,51.8,1.82,1.82,0.0,0.91
241999,Jean-Claude Billong,192,Cameroon,67,68,CB,CFR Cluj,975000,2025.0,1,Right,2,Low,High,43,33,46,43,67,77,7,11,8,6,12,1993,1,0,23,0.3,0,0.0,97.1,3.33,0.0,6.67,116.7,6.67,0.0,0.0,0.0
242000,Konstantinos Mavropanos,194,Greece,78,83,CB,VfB Stuttgart,19000000,2025.0,1,Right,2,High,High,81,56,51,60,78,81,12,11,11,10,7,1997,17,16,1418,15.8,2,0.06,82.2,2.34,3.86,2.72,72.8,9.49,0.82,0.89,0.51
242187,Christoph Baumgartner,180,Austria,78,84,CAM,TSG Hoffenheim,22500000,2025.0,2,Right,3,Medium,Medium,75,72,73,80,44,56,10,11,9,14,11,1999,20,20,1600,17.8,5,0.17,68.6,0.73,0.62,1.85,48.8,1.74,2.25,1.69,0.73
242374,Musa Barrow,183,Gambia,77,83,ST,Bologna,17000000,2024.0,1,Right,3,High,Medium,84,75,69,78,31,63,8,6,14,14,12,1998,15,10,763,8.5,2,0.12,67.9,0.0,0.24,0.24,46.7,4.24,1.18,1.18,0.71
242392,Giangiacomo Magnani,191,Italy,74,78,CB,Hellas Verona,5000000,2025.0,1,Right,2,Low,High,78,37,45,50,76,72,13,10,10,5,7,1995,9,4,426,4.7,0,0.0,68.9,2.13,5.32,2.77,40.4,3.19,1.91,0.64,0.21
242418,Tariq Lamptey,163,Ghana,75,83,RWB,Brighton & Hove Albion,12000000,2025.0,1,Right,2,High,Medium,87,44,66,76,70,49,15,13,12,5,13,2000,18,2,409,4.5,0,0.0,78.6,1.33,0.44,0.44,73.8,0.89,1.33,2.67,0.0
242429,Liberato Cacace,184,New Zealand,72,82,LB,Empoli,5000000,2025.0,1,Left,3,High,Medium,80,62,65,69,66,77,12,11,10,9,12,2000,5,2,274,3.0,0,0.0,78.4,1.0,1.67,0.67,87.0,2.0,1.33,0.67,0.0
242434,Curtis Jones,185,England,76,84,CM,Liverpool,17000000,2025.0,1,Right,4,High,Medium,68,68,72,80,64,71,6,13,7,11,7,2001,6,1,189,2.1,0,0.0,85.5,0.48,0.48,0.0,80.5,2.38,1.43,2.38,0.48
242577,Romain Faivre,180,France,78,84,CAM,Olympique Lyonnais,22000000,2026.0,2,Left,4,High,Medium,75,74,76,80,62,67,14,13,13,14,15,1998,2,1,118,1.3,0,0.0,80.6,0.0,0.77,0.0,62.3,3.08,1.54,3.08,0.77
242578,Benoît Badiashile,194,France,77,85,CB,AS Monaco,22000000,2024.0,2,Left,2,Medium,High,61,47,67,60,78,76,8,7,5,15,8,2001,4,4,360,4.0,0,0.0,91.6,1.0,5.5,4.0,99.5,6.75,0.5,0.5,0.25
242619,Cheick Doucouré,180,Mali,76,78,CDM,Crystal Palace,10000000,2026.0,1,Right,3,Medium,High,68,57,71,76,74,76,10,14,12,12,15,2000,20,20,1647,18.3,0,0.11,83.3,2.08,1.37,0.71,53.5,2.84,1.37,0.38,0.27
242641,Rayan Aït Nouri,180,France,76,86,LWB,Wolverhampton Wanderers,16000000,2026.0,1,Left,3,High,Medium,77,44,70,76,73,62,15,11,8,14,12,2001,17,9,913,10.1,1,0.0,81.2,0.69,2.57,1.29,61.8,1.98,1.09,0.69,0.5
242656,Illan Meslier,196,France,77,84,GK,Leeds United,18500000,2026.0,1,Left,1,Medium,Medium,79,76,73,81,38,72,79,76,73,72,81,2000,21,21,1890,21.0,0,0.0,60.1,0.05,0.71,0.29,32.8,4.67,0.05,0.1,0.0
242663,Sebastiaan Bornauw,191,Belgium,75,81,CB,VfL Wolfsburg,8000000,2026.0,2,Right,2,Medium,Medium,75,45,59,56,76,77,6,7,7,11,15,1999,15,14,1137,12.6,0,0.0,83.9,1.43,4.13,2.38,63.3,3.81,0.79,0.16,0.08
242664,Alexis Saelemaekers,180,Belgium,78,82,RM,AC Milan,20000000,2026.0,1,Right,3,High,High,81,67,76,81,64,68,9,6,9,12,12,1999,14,8,687,7.6,0,0.13,75.4,1.05,0.79,0.92,50.1,1.58,1.97,1.58,0.39
242818,Finn Dahmen,188,Germany,71,79,GK,1. FSV Mainz 05,3600000,2023.0,1,Right,1,Medium,Medium,73,67,78,74,45,68,73,67,78,68,74,1998,5,5,450,5.0,0,0.0,68.6,0.0,0.0,0.2,34.8,9.2,0.0,0.0,0.0
242835,Leonardo Balerdi,187,Argentina,75,81,CB,Olympique de Marseille,8000000,2026.0,1,Right,2,Medium,Medium,68,36,57,64,75,75,6,8,15,15,14,1999,23,20,1765,19.6,0,0.05,85.4,1.99,3.06,1.79,65.8,6.33,1.38,0.61,0.0
242893,Ibrahima Koné,190,Mali,68,76,ST,FC Lorient,2700000,2026.0,1,Left,2,Medium,Medium,77,67,51,65,31,77,7,10,6,8,7,1999,21,5,647,7.2,3,0.14,61.9,0.28,0.56,4.72,30.3,0.14,1.81,1.39,0.69
242958,Paul Jaeckel,186,Germany,74,79,CB,1. FC Union Berlin,6000000,2025.0,1,Right,2,Medium,High,73,33,52,51,76,73,11,12,6,12,15,1998,12,9,890,9.9,1,0.0,80.6,1.31,3.33,1.31,54.2,3.74,1.21,0.2,0.2
242964,Anthony Gordon,182,England,75,84,RM,Everton,12500000,2025.0,1,Right,3,High,Medium,80,69,72,75,37,62,5,6,14,7,8,2001,2,0,77,0.9,0,0.0,81.3,0.0,0.0,0.0,50.0,0.0,2.22,3.33,0.0
243014,Bryan Mbeumo,171,Cameroon,75,81,CAM,Brentford,9000000,2026.0,1,Left,4,High,High,81,73,70,76,41,71,7,14,15,13,14,1999,22,22,1657,18.4,5,0.11,66.5,0.22,0.54,0.92,36.8,1.68,0.71,0.65,0.92
243057,Neco Williams,183,Wales,71,82,RWB,Nottingham Forest,4000000,2026.0,1,Right,2,High,High,73,45,64,71,67,60,10,11,7,14,15,2001,21,13,1215,13.5,0,0.0,63.9,2.15,2.15,0.81,60.3,3.93,1.48,0.96,0.37
243231,Enock Mwepu,184,Zambia,76,82,CM,Brighton & Hove Albion,12000000,2025.0,1,Right,3,High,High,82,75,72,75,72,78,15,7,12,14,8,1998,6,2,213,2.4,0,0.42,78.2,0.42,0.42,0.0,48.3,1.25,0.83,0.42,0.42
243237,Luca Pellegrini,178,Italy,76,82,LB,Eintracht Frankfurt,11000000,2023.0,1,Left,3,High,Medium,84,54,66,75,71,62,6,9,11,6,5,1999,9,7,557,6.2,0,0.0,67.7,1.13,1.77,0.81,82.9,6.13,1.29,1.29,0.32
243241,Alessandro Buongiorno,194,Italy,68,78,CB,Torino F.C.,2500000,2024.0,1,Left,2,Medium,Medium,59,44,55,58,69,68,13,11,7,11,12,1999,18,16,1412,15.7,0,0.0,82.3,2.36,3.12,3.38,58.5,1.53,2.42,1.21,0.0
243253,Kevin Agudelo,178,Colombia,71,77,LM,Spezia,3000000,2026.0,1,Left,3,High,High,74,61,67,76,50,66,15,10,13,14,10,1998,21,16,1443,16.0,0,0.0,70.6,0.44,0.13,0.56,41.8,1.19,1.63,1.75,0.31
243282,Dwight McNeil,183,England,76,81,CAM,Everton,11500000,2027.0,1,Left,3,Medium,High,70,65,75,79,53,66,6,14,14,12,14,1999,19,11,981,10.9,2,0.18,72.3,0.73,1.19,0.37,49.4,3.21,0.37,0.64,0.18
243284,Frederik Winther,186,Denmark,65,75,CB,FC Augsburg,1500000,2025.0,1,Left,2,Medium,Medium,55,31,51,58,66,64,9,13,6,11,7,2001,1,1,90,1.0,0,1.0,62.9,0.0,7.0,6.0,49.0,4.0,0.0,0.0,0.0
243388,Borna Sosa,187,Croatia,78,83,LWB,VfB Stuttgart,20000000,2025.0,2,Left,3,High,Low,79,53,77,78,72,70,10,6,6,8,9,1998,14,11,987,11.0,0,0.55,72.1,0.73,1.55,0.82,71.5,4.64,0.55,0.73,0.27
243449,Lucas Perrin,188,France,74,79,CB,RC Strasbourg Alsace,6000000,2025.0,1,Right,2,Medium,Medium,51,35,55,59,76,71,9,13,13,13,8,1998,13,9,913,10.1,0,0.0,82.6,1.58,3.27,1.29,53.3,5.05,0.79,0.89,0.1
243497,Sebastian Walukiewicz,188,Poland,70,78,CB,Empoli,3300000,2023.0,1,Right,2,High,Medium,59,38,49,59,71,74,10,14,6,15,6,2000,4,1,149,1.7,0,0.0,87.2,0.0,5.29,0.0,55.3,5.88,0.0,0.0,0.59
243526,Mert Müldür,188,Turkey,71,77,RB,U.S. Sassuolo Calcio,2800000,2024.0,1,Right,2,High,Medium,77,49,60,72,67,72,6,6,12,6,7,1999,1,1,6,0.1,0,0.0,100.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
243619,Delano Burgzorg,188,Netherlands,68,73,ST,1. FSV Mainz 05,1800000,2025.0,1,Right,4,Medium,Low,79,63,56,74,36,68,14,11,8,10,13,1998,10,0,211,2.3,0,0.43,73.8,0.0,0.43,0.0,33.9,0.43,1.74,1.3,0.87
243627,Yacine Adli,186,France,75,82,CAM,AC Milan,11500000,2026.0,1,Right,3,High,Medium,66,70,76,75,66,69,14,12,9,10,14,2000,4,1,116,1.3,0,0.0,63.3,0.77,0.77,0.0,60.0,3.85,2.31,0.77,1.54
243630,Jonathan David,180,Canada,79,85,ST,LOSC Lille,28500000,2025.0,2,Right,3,High,High,83,79,71,77,33,71,7,7,11,7,7,2000,21,20,1759,19.5,12,0.21,82.1,0.26,0.62,0.31,34.9,0.77,0.87,1.69,1.38
243631,Mahdi Camara,178,France,74,78,CDM,Stade Brestois 29,5500000,2023.0,1,Right,3,Medium,High,63,57,67,71,73,74,6,11,7,9,7,1998,17,14,1151,12.8,0,0.0,83.0,1.72,0.78,0.55,45.2,1.02,1.02,1.33,0.23
243715,William Saliba,192,France,80,87,CB,Arsenal,40000000,2024.0,2,Right,2,Medium,High,78,39,67,71,80,79,7,10,6,8,11,2001,21,21,1875,20.8,2,0.05,91.6,0.82,3.37,1.78,72.5,3.65,0.77,0.43,0.14
243854,Mohamed Simakan,187,France,78,86,CB,RB Leipzig,29500000,2026.0,1,Right,2,Medium,Medium,71,39,62,64,80,79,8,6,6,11,15,2000,12,11,824,9.2,1,0.11,83.5,1.09,3.8,1.74,85.2,4.89,1.41,1.52,0.22
243952,Andriy Lunin,192,Ukraine,75,84,GK,Real Madrid CF,11000000,2024.0,1,Right,1,Medium,Medium,74,71,73,76,37,75,74,71,73,75,76,1999,5,5,450,5.0,0,0.0,90.5,0.0,0.0,0.0,32.8,6.4,0.0,0.0,0.0
244067,Maxence Lacroix,190,France,77,86,CB,VfL Wolfsburg,22000000,2025.0,2,Right,2,Medium,High,87,33,55,67,78,77,14,7,12,12,11,2000,15,11,1002,11.1,1,0.0,85.8,1.62,5.05,3.06,71.8,6.58,0.99,0.54,0.09
244068,Keven Schlotterbeck,189,Germany,72,76,CB,Sport-Club Freiburg,2900000,2025.0,1,Left,2,Medium,Medium,60,27,51,54,74,74,13,14,11,10,8,1997,2,0,14,0.2,0,0.0,100.0,10.0,10.0,10.0,55.0,0.0,0.0,5.0,0.0
244114,Batista Mendy,191,France,70,80,CB,Angers SCO,3400000,2024.0,1,Right,2,Medium,High,60,50,63,60,70,78,8,12,6,6,13,2000,20,20,1622,18.0,0,0.0,85.6,0.78,1.0,1.06,53.8,3.28,2.28,1.28,0.0
244187,Arial Mendy,180,Senegal,68,68,LB,Clermont Foot 63,1200000,2023.0,1,Left,2,Medium,Medium,76,36,63,62,62,69,8,10,14,11,14,1994,5,1,223,2.5,0,0.0,68.3,1.6,1.6,2.0,58.8,2.8,0.4,2.8,0.0
244206,Nehuén Pérez,186,Argentina,75,82,CB,Udinese Calcio,10500000,2027.0,1,Right,2,Medium,High,57,25,47,51,77,74,9,8,8,9,6,2000,19,19,1573,17.5,1,0.0,85.1,0.91,3.94,1.09,71.2,7.14,0.86,0.17,0.34
244257,Jonathan Burkardt,181,Germany,76,84,ST,1. FSV Mainz 05,17000000,2024.0,1,Right,3,High,Medium,84,75,67,79,43,75,14,9,9,6,14,2000,11,7,533,5.9,1,0.34,65.1,0.17,0.17,1.36,30.5,1.36,1.02,1.86,1.02
244261,Lovro Majer,178,Croatia,80,85,CAM,Stade Rennais FC,31500000,2026.0,1,Left,4,High,Medium,69,73,81,83,60,67,9,12,12,5,6,1998,17,9,801,8.9,1,0.22,79.5,1.57,0.45,0.11,67.2,4.38,2.81,1.69,0.34
244263,Amir Rrahmani,192,Kosovo,80,80,CB,Napoli,18000000,2024.0,1,Right,2,High,Medium,61,51,58,61,82,80,12,8,13,8,7,1994,14,13,1206,13.4,1,0.0,90.6,0.6,3.28,2.99,85.7,9.85,0.6,0.67,0.07
244349,Johan Vásquez,185,Mexico,72,81,CB,US Cremonese,4900000,2023.0,1,Left,2,Medium,High,65,32,57,56,74,75,9,12,7,12,10,1998,10,6,628,7.0,0,0.0,73.4,2.43,4.57,1.71,52.6,1.43,1.71,1.29,0.0
244380,Vitaliy Mykolenko,180,Ukraine,76,83,LB,Everton,14500000,2026.0,1,Left,2,High,Medium,76,46,64,61,73,62,9,8,14,9,14,1999,21,21,1778,19.8,0,0.0,76.1,1.31,3.08,0.71,56.2,2.27,0.96,0.66,0.1
244470,Vladimír Coufal,175,Czech Republic,80,80,RB,West Ham United,18500000,2023.0,1,Right,3,High,High,73,56,73,75,78,81,13,12,12,6,13,1992,16,14,1291,14.3,0,0.0,63.3,1.68,2.38,1.4,60.9,3.15,1.12,0.77,0.0
244480,Hugo Magnetti,180,France,72,76,CDM,Stade Brestois 29,3100000,2024.0,1,Right,3,Medium,High,52,49,66,71,66,75,10,14,15,10,12,1998,18,10,955,10.6,0,0.09,82.3,1.42,0.66,0.57,49.7,4.25,0.47,2.08,0.38
244706,Kevin Behrens,185,Germany,71,71,ST,1. FC Union Berlin,1600000,2023.0,1,Right,2,High,Medium,72,71,51,65,29,80,12,7,6,11,7,1991,20,7,758,8.4,4,0.12,60.6,0.48,1.55,10.7,41.4,0.83,1.9,1.43,0.83
244749,Nayef Aguerd,188,Morocco,80,83,CB,West Ham United,24500000,2027.0,2,Left,2,Medium,Medium,73,50,64,65,80,77,7,15,9,14,6,1996,6,5,515,5.7,0,0.0,78.2,1.05,4.39,1.75,50.5,4.04,0.7,0.7,0.0
244892,Sofiane Diop,175,France,78,86,CAM,OGC Nice,31500000,2027.0,1,Right,4,High,High,71,72,75,83,54,54,14,13,8,9,9,2000,15,10,889,9.9,1,0.4,80.2,0.91,0.3,0.61,60.8,2.73,0.3,1.62,0.61
244915,Mohammed Salisu,191,Ghana,77,85,CB,Southampton,22000000,2024.0,1,Left,2,Medium,High,69,36,51,55,79,80,7,7,11,10,6,1999,21,21,1889,21.0,0,0.05,73.4,1.43,5.52,2.57,68.9,4.05,1.19,0.14,0.19
244970,Yohann Magnin,183,France,70,73,CDM,Clermont Foot 63,1900000,2025.0,1,Right,3,Medium,Medium,68,49,62,70,68,59,14,8,6,13,5,1997,23,18,1661,18.5,0,0.0,83.7,1.03,2.11,0.92,60.9,3.41,1.46,1.57,0.0
245084,Maxime Busi,182,Belgium,70,76,RB,Stade de Reims,2400000,2025.0,1,Right,2,High,Medium,72,49,63,67,66,66,8,14,11,7,12,1999,9,7,614,6.8,0,0.15,71.0,0.88,2.06,1.03,56.5,4.12,1.32,0.44,0.0
245156,Franco Russo,185,Argentina,70,73,CB,RCD Mallorca,1800000,2024.0,1,Right,2,Medium,Medium,62,33,52,48,72,70,11,8,11,14,5,1994,3,2,145,1.6,0,0.0,76.7,1.88,3.13,1.88,48.8,4.38,0.0,1.25,0.0
245158,Luis Javier Suárez,185,Colombia,76,83,ST,Olympique de Marseille,15000000,2025.0,1,Right,3,High,Medium,85,77,67,75,40,80,6,8,13,11,6,1997,6,4,323,3.6,2,0.0,71.2,0.0,0.0,2.78,41.1,1.67,2.5,1.11,1.39
