ID,FullName,Height,Nationality,Overall,Potential,BestPosition,Club,ValueEUR,ContractUntil,PreferredFoot,IntReputation,PreferredFoot,SkillMoves,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Born,MP,Starts,Min,90s,Goals,Assists,PasTotCmp%,PasProg,GCA,SCA,Tkl+Int,CarProg,Clr,TouDefPen,AerWon%,TouDef3rd,PasLonCmp%,Err,Recov
258782,Ardian Ismajli,185,Albania,71,74,CB,Empoli,2200000,2025.0,Right,1,Right,2,Medium,Medium,72,28,48,61,74,65,9,14,10,12,13,1996,15,14,1295,14.4,0,0.0,83.7,1.39,0.0,0.35,3.06,0.49,5.49,11.3,63.3,34.0,57.0,0.0,4.17
236498,Sam Lammers,189,Netherlands,71,76,ST,Empoli,2800000,2023.0,Left,1,Left,4,Medium,Medium,70,73,59,71,34,66,13,12,5,8,15,1997,6,6,481,5.3,0,0.19,72.4,0.94,0.19,2.45,1.51,1.13,0.75,0.75,33.3,2.45,100.0,0.0,1.89
222156,James Bree,178,England,71,75,RWB,Luton Town,2500000,2023.0,Right,1,Right,2,High,Medium,73,44,64,66,67,67,14,9,9,16,7,1997,2,2,169,1.9,0,0.0,71.7,0.53,0.0,2.63,3.16,0.53,1.05,3.16,63.6,10.5,57.1,0.0,2.63
208856,Quentin Bernard,184,France,71,71,LB,AJ Auxerre,1300000,2023.0,Left,1,Left,2,Medium,Medium,59,57,69,64,66,79,14,13,12,12,12,1989,7,7,630,7.0,0,0.14,77.7,3.86,0.14,1.57,3.43,0.57,2.43,4.57,27.3,21.7,53.0,0.0,5.57
253052,Issa Kaboré,180,Burkina Faso,71,82,RWB,Olympique de Marseille,4000000,2023.0,Right,1,Right,2,High,Medium,89,29,63,71,63,70,10,8,9,14,13,2001,11,5,569,6.3,1,0.0,75.6,5.71,0.16,3.02,3.65,3.49,1.9,3.02,33.3,14.3,56.0,0.16,3.65
193148,Vincent Le Goff,177,France,71,71,LB,FC Lorient,1300000,2023.0,Left,1,Left,3,High,Medium,67,60,66,69,67,67,6,11,7,16,8,1989,22,22,1980,22.0,0,0.0,82.2,4.68,0.09,1.18,3.32,2.14,3.14,4.82,47.2,21.7,49.5,0.05,5.73
259197,Nicolas Jackson,186,Senegal,71,81,ST,Villarreal CF,4200000,2023.0,Right,1,Right,3,High,Low,76,72,56,72,40,68,12,7,12,7,7,2001,14,8,791,8.8,2,0.23,71.7,2.84,0.45,2.16,1.02,2.39,0.34,0.68,23.8,2.95,87.5,0.0,3.18
242818,Finn Dahmen,188,Germany,71,79,GK,1. FSV Mainz 05,3600000,2023.0,Right,1,Right,1,Medium,Medium,73,67,78,74,45,68,73,67,78,68,74,1998,5,5,450,5.0,0,0.0,68.6,0.0,0.0,0.6,0.0,0.0,0.0,26.6,100.0,33.8,46.5,0.0,3.2
259190,Dion Lopy,184,Senegal,71,79,CM,Stade de Reims,4099999,2023.0,Right,1,Right,2,Medium,Medium,67,59,68,71,68,73,14,11,14,6,15,2002,17,9,725,8.1,0,0.0,83.5,5.93,0.37,2.59,4.2,1.36,1.73,3.33,69.2,14.1,73.5,0.0,7.78
218311,Jodel Dossou,180,Benin,71,71,RM,Clermont Foot 63,1800000,2024.0,Right,1,Right,3,High,Medium,83,64,65,70,35,62,9,13,15,9,14,1992,9,2,258,2.9,1,0.0,66.1,2.07,0.0,1.72,2.76,2.76,0.0,0.34,20.0,4.48,40.0,0.0,2.41
212170,Mikkel Desler,184,Denmark,71,72,RB,Toulouse Football Club,2000000,2023.0,Right,1,Right,2,High,Medium,76,60,66,68,65,70,6,10,9,6,7,1995,15,14,1203,13.4,0,0.07,84.9,5.22,0.3,2.01,4.55,2.16,1.64,3.28,76.9,17.6,59.3,0.07,5.75
233409,Robert Gumny,182,Poland,71,76,RWB,FC Augsburg,2600000,2025.0,Right,1,Right,2,High,High,74,41,60,68,67,69,11,6,13,12,6,1998,16,14,1286,14.3,1,0.07,64.2,2.45,0.14,1.33,2.94,1.26,2.94,3.78,50.0,17.8,40.0,0.07,5.31
251392,Tom Krauß,182,Germany,71,79,CM,FC Schalke 04,4200000,2023.0,Right,1,Right,2,High,High,71,66,64,70,67,72,7,11,5,12,8,2001,20,20,1636,18.2,1,0.0,72.7,3.24,0.16,1.59,5.88,1.37,0.82,1.65,45.7,10.8,51.2,0.0,8.02
211384,Jamal Lowe,183,Jamaica,71,71,ST,AFC Bournemouth,2000000,2023.0,Right,1,Right,4,High,High,86,69,60,73,40,72,8,7,9,10,9,1994,2,0,12,0.1,0,0.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243134,Largie Ramazani,167,Belgium,71,81,RM,Unión Deportiva Almería,4200000,2025.0,Right,1,Right,3,High,Medium,87,65,63,75,33,56,7,10,13,5,11,2001,19,12,1039,11.5,2,0.0,67.8,2.0,0.09,2.35,1.39,3.83,0.17,0.43,14.3,4.78,56.5,0.0,4.0
201043,Brecht Dejaegere,173,Belgium,71,71,CM,Toulouse Football Club,1500000,2023.0,Right,1,Right,3,High,High,70,60,71,71,66,70,7,8,9,9,8,1991,18,16,1199,13.3,4,0.08,78.3,4.74,0.38,2.03,2.56,2.03,0.38,0.53,33.3,4.96,63.0,0.0,4.21
251988,Andrea Colpani,184,Italy,71,79,CM,AC Monza,4099999,2026.0,Left,1,Left,3,Medium,Medium,68,62,71,73,62,64,10,9,6,12,11,1999,15,4,481,5.3,2,0.0,79.3,5.09,0.0,3.02,1.7,2.26,0.38,0.38,10.0,5.28,57.1,0.0,6.42
228698,Viktor Kovalenko,182,Ukraine,71,73,CAM,Spezia,2300000,2023.0,Right,1,Right,3,High,Medium,72,70,72,73,57,71,15,12,6,9,11,1996,10,5,390,4.3,0,0.0,80.2,3.95,0.0,1.63,1.86,0.23,1.16,1.63,18.2,8.37,60.0,0.0,3.95
258908,Jan Paul van Hecke,185,Netherlands,71,80,CB,Brighton & Hove Albion,3900000,2023.0,Right,1,Right,2,Medium,Medium,60,45,56,61,72,72,11,9,8,7,5,2000,2,1,80,0.9,0,0.0,95.9,10.0,0.0,0.0,6.67,3.33,2.22,2.22,33.3,23.3,83.3,0.0,4.44
234333,Myziane Maolida,181,France,71,76,CAM,Hertha BSC,2800000,2025.0,Right,1,Right,3,Medium,Low,77,67,62,76,24,59,9,10,7,13,8,1999,1,0,19,0.2,0,0.0,45.5,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0
246877,Gianluca Gaetano,175,Italy,71,79,CAM,Napoli,4200000,2023.0,Right,1,Right,3,Medium,Medium,63,71,69,71,49,58,12,12,14,10,11,2000,3,0,33,0.4,0,2.5,72.0,7.5,0.0,2.5,5.0,2.5,0.0,0.0,0.0,2.5,0.0,0.0,7.5
234832,Kristian Pedersen,191,Denmark,71,71,LB,1. FC Köln,1800000,2024.0,Left,1,Left,2,Medium,High,64,37,57,65,69,81,6,7,7,15,14,1994,5,3,267,3.0,0,0.0,71.4,3.33,0.0,0.33,3.33,2.0,5.67,7.33,71.4,30.3,52.2,0.0,6.0
258976,Fabiano Parisi,178,Italy,71,83,LWB,Empoli,4400000,2023.0,Left,1,Left,2,High,High,70,63,60,70,65,63,11,10,11,13,9,2000,20,20,1690,18.8,2,0.0,75.7,4.47,0.21,1.97,3.24,2.93,2.93,5.05,63.2,23.4,49.1,0.0,7.29
209698,Birama Touré,183,Mali,71,71,CDM,AJ Auxerre,1600000,2023.0,Right,1,Right,2,Low,High,36,53,64,66,68,77,12,11,9,6,9,1992,22,22,1963,21.8,0,0.0,81.0,3.94,0.05,0.96,4.04,0.41,1.38,2.61,50.7,14.7,71.8,0.0,6.65
259868,Pape Matar Sarr,184,Senegal,71,82,CM,Tottenham Hotspur,4000000,2026.0,Right,1,Right,2,Medium,Medium,67,63,68,72,66,65,14,8,14,8,8,2002,4,1,137,1.5,0,0.0,92.8,7.33,0.0,0.67,7.33,0.67,2.0,5.33,33.3,27.3,33.3,0.0,6.67
236316,Yan Valery,180,France,71,79,RB,Angers SCO,4000000,2026.0,Right,1,Right,3,High,High,69,52,60,69,69,72,12,14,7,11,14,1999,1,1,45,0.5,0,0.0,65.2,0.0,0.0,0.0,0.0,0.0,6.0,6.0,100.0,14.0,20.0,0.0,4.0
261281,Caleb Okoli,191,Italy,71,81,CB,Atalanta,3800000,2026.0,Right,1,Right,2,Low,High,54,30,46,53,72,77,8,9,10,10,14,2001,13,9,845,9.4,0,0.0,76.7,1.38,0.0,0.11,5.0,0.21,4.36,5.96,63.5,32.1,62.8,0.32,6.28
252074,Agustín Rogel,190,Uruguay,71,78,CB,Hertha BSC,3500000,2026.0,Right,1,Right,2,Medium,High,46,33,48,55,71,78,12,6,13,8,5,1997,10,9,810,9.0,0,0.0,76.3,1.67,0.0,0.22,2.0,0.11,3.33,5.89,59.0,28.4,54.7,0.0,3.67
242602,Josha Vagnoman,190,Germany,71,79,RB,VfB Stuttgart,4000000,2026.0,Right,1,Right,2,High,Medium,84,46,61,67,66,77,12,13,14,10,8,2000,11,7,616,6.8,0,0.0,72.6,2.06,0.0,1.18,2.06,1.62,2.65,2.79,68.8,10.9,66.7,0.0,3.24
229286,Tim Skarke,181,Germany,71,72,RM,1. FC Union Berlin,2200000,2022.0,Right,1,Right,3,High,Medium,88,68,60,73,45,55,7,14,11,13,8,1996,3,0,53,0.6,0,0.0,61.1,0.0,0.0,1.67,1.67,5.0,0.0,1.67,0.0,6.67,0.0,0.0,1.67
213414,William Troost-Ekong,191,Nigeria,71,71,CB,Watford,1600000,2025.0,Right,1,Right,2,Low,Medium,61,32,43,43,72,77,6,15,10,9,7,1993,2,2,180,2.0,0,0.0,84.9,2.0,0.5,0.5,4.0,0.0,1.5,6.0,50.0,26.0,53.8,0.0,3.0
225189,Simone Bastoni,181,Italy,71,73,CM,Spezia,2300000,2025.0,Left,1,Left,3,High,High,66,57,71,71,69,66,13,12,13,8,11,1996,13,12,946,10.5,2,0.19,59.9,2.29,0.19,2.48,4.19,1.14,0.86,2.29,57.9,13.9,35.6,0.0,6.76
220172,Saidy Janko,181,Gambia,71,72,RB,VfL Bochum 1848,2000000,2023.0,Right,1,Right,3,High,Medium,88,52,60,69,66,79,6,10,8,14,8,1995,12,7,647,7.2,0,0.0,70.7,2.22,0.0,0.28,2.78,2.36,2.22,3.75,62.5,13.9,52.6,0.14,5.28
244233,Luca Pfeiffer,196,Germany,71,73,ST,VfB Stuttgart,2400000,2026.0,Right,1,Right,2,Medium,Medium,53,70,50,62,33,80,7,6,10,15,13,1996,14,6,647,7.2,0,0.0,63.2,2.5,0.0,2.78,0.28,1.11,0.56,0.56,50.9,1.94,66.7,0.0,1.81
234249,Sam Surridge,191,England,71,77,ST,Nottingham Forest,3000000,2024.0,Right,1,Right,2,High,High,69,71,55,69,28,71,10,8,7,13,15,1998,14,1,264,2.9,1,0.0,43.1,1.72,0.34,1.38,1.38,0.69,2.07,2.76,48.0,8.28,33.3,0.0,5.17
252936,Alexis Flips,173,France,71,78,CAM,Stade de Reims,3800000,2024.0,Right,1,Right,3,High,Low,70,68,68,73,43,60,10,10,6,7,10,2000,17,14,1011,11.2,2,0.27,66.0,4.02,0.36,4.2,4.02,0.98,0.89,2.32,28.6,13.8,43.7,0.0,7.41
229640,Mads Pedersen,174,Denmark,71,72,LM,FC Augsburg,2200000,2024.0,Left,1,Left,3,Medium,Medium,84,52,65,73,66,67,8,8,7,9,11,1996,16,11,1031,11.5,0,0.0,67.3,2.09,0.09,1.39,3.57,1.48,2.35,3.65,27.3,15.9,48.8,0.09,5.65
222982,Alexis Blin,184,France,71,75,CDM,Lecce,2400000,2025.0,Right,1,Right,2,Low,High,38,52,63,62,68,78,13,6,8,10,8,1996,20,13,1253,13.9,0,0.0,81.0,4.32,0.0,1.22,3.88,0.86,4.03,4.6,38.5,17.1,64.4,0.0,5.04
215556,Edimilson Fernandes,187,Switzerland,71,73,CDM,1. FSV Mainz 05,2300000,2023.0,Right,1,Right,2,Medium,Medium,67,65,67,72,70,66,12,7,13,15,13,1996,18,14,1268,14.1,0,0.14,72.8,2.48,0.14,1.49,3.83,0.57,2.7,5.32,40.5,22.3,51.4,0.0,9.22
229379,Luca de la Torre,175,United States,71,77,CM,RC Celta de Vigo,2900000,2026.0,Left,1,Left,3,Medium,Medium,65,56,70,74,59,61,11,14,12,7,10,1998,11,3,350,3.9,0,0.51,84.1,4.36,0.77,2.05,3.08,3.33,0.26,0.51,0.0,7.69,58.3,0.0,7.18
256780,Márton Dárdai,188,Germany,71,82,CB,Hertha BSC,3800000,2025.0,Left,1,Left,2,Medium,Medium,65,31,65,63,72,70,15,11,11,8,14,2002,7,1,181,2.0,0,0.0,55.7,3.5,0.0,0.0,3.5,0.0,6.5,6.5,50.0,34.5,29.6,0.0,6.5
242453,Sepp van den Berg,194,Netherlands,71,81,CB,FC Schalke 04,3800000,2023.0,Right,1,Right,2,Medium,Medium,60,34,62,64,72,72,11,14,5,9,14,2001,4,4,322,3.6,0,0.0,83.6,1.39,0.0,0.56,2.78,0.28,5.28,8.06,41.2,33.3,50.0,0.28,4.44
258575,Emmanuel Agbadou,192,Côte d'Ivoire,71,78,CB,Stade de Reims,3400000,2027.0,Right,1,Right,2,Medium,Medium,67,47,50,57,69,79,9,7,12,9,14,1997,19,18,1599,17.8,0,0.11,85.4,3.31,0.17,1.18,3.76,0.62,4.33,8.48,57.9,32.9,69.1,0.11,8.2
190778,Jeroen Zoet,189,Netherlands,71,71,GK,Spezia,1000000,2024.0,Right,2,Right,1,Medium,Medium,70,73,74,70,51,71,70,73,74,71,70,1991,3,2,154,1.7,0,0.0,52.3,0.0,0.0,0.59,0.59,0.0,0.0,34.7,0.0,39.4,33.3,0.0,1.18
212282,Issiaga Sylla,180,Guinea,71,71,LB,Toulouse Football Club,1700000,2023.0,Left,1,Left,3,Medium,High,71,61,67,66,65,73,13,13,10,8,12,1994,1,1,90,1.0,0,0.0,86.8,9.0,0.0,5.0,3.0,6.0,0.0,1.0,0.0,17.0,77.8,0.0,5.0
239679,Pasquale Mazzocchi,180,Italy,71,72,RWB,US Salernitana 1919,2000000,2025.0,Right,1,Right,3,Medium,Medium,76,56,65,67,67,71,12,14,13,8,11,1995,15,15,1199,13.3,2,0.15,74.6,2.86,0.53,3.68,1.95,3.31,1.58,2.56,58.3,15.8,49.4,0.08,6.17
225855,Antonin Bobichon,178,France,71,72,CAM,Angers SCO,2200000,2023.0,Right,1,Right,3,Medium,Medium,65,73,72,71,56,64,15,10,11,12,13,1995,3,0,18,0.2,0,0.0,60.0,20.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,66.7,0.0,10.0
211263,Lisandro Magallán,185,Argentina,71,71,CB,Ajax,1600000,2023.0,Right,1,Right,2,Low,Medium,48,38,52,58,71,78,7,9,7,14,16,1993,3,1,123,1.4,0,0.0,53.8,0.71,0.0,0.0,2.14,0.0,3.57,5.0,100.0,11.4,0.0,0.0,3.57
252059,Salis Abdul Samed,180,Ghana,71,75,CDM,Racing Club de Lens,2500000,2027.0,Right,1,Right,2,High,High,50,47,60,65,69,62,11,14,8,11,7,2000,20,20,1799,20.0,1,0.0,91.6,5.6,0.0,1.6,2.6,1.25,0.8,2.1,50.0,12.0,77.9,0.0,6.6
241050,Alexander Meyer,195,Germany,71,71,GK,Borussia Dortmund,1000000,2024.0,Right,1,Right,1,Medium,Medium,71,69,67,70,25,72,71,69,67,72,70,1991,4,4,360,4.0,0,0.0,89.3,0.0,0.0,0.0,0.0,0.0,0.25,32.3,100.0,49.0,71.4,0.0,2.75
220061,Norbert Gyömbér,189,Slovakia,71,71,CB,US Salernitana 1919,1600000,2023.0,Right,1,Right,2,Medium,High,62,31,43,50,73,72,9,8,9,14,11,1992,14,11,803,8.9,0,0.0,86.2,3.26,0.11,0.79,3.48,0.56,4.16,6.52,60.0,26.7,63.9,0.0,6.29
219461,Erik Palmer-Brown,187,United States,71,77,CB,ESTAC Troyes,2600000,2024.0,Right,1,Right,2,Low,High,65,30,52,53,69,77,11,8,15,13,9,1997,22,21,1877,20.9,0,0.0,84.5,1.96,0.05,0.72,2.15,0.29,4.64,10.8,60.3,31.3,52.6,0.0,5.41
264044,Mattia Viti,190,Italy,71,83,CB,OGC Nice,4200000,2025.0,Left,1,Left,2,Medium,Medium,71,35,48,48,73,70,13,11,13,6,11,2002,8,7,633,7.0,1,0.0,84.1,2.71,0.14,0.29,1.71,0.14,3.14,8.14,65.0,31.6,51.2,0.0,3.86
203884,Koffi Djidji,184,Côte d'Ivoire,71,72,CB,Torino F.C.,1700000,2023.0,Right,1,Right,2,Medium,High,65,32,53,63,72,69,15,7,7,8,9,1992,19,17,1521,16.9,1,0.0,85.2,3.31,0.06,0.59,3.25,0.36,2.66,4.79,48.3,26.8,60.4,0.0,5.09
226414,Marcus Coco,184,France,71,72,RM,FC Nantes,2200000,2023.0,Right,2,Right,3,Medium,Medium,81,66,68,70,53,56,12,6,15,7,7,1996,14,3,292,3.2,1,0.0,71.8,3.75,0.0,2.5,5.0,3.13,1.25,2.5,47.4,14.1,42.1,0.0,8.13
203889,Yoann Touzghar,179,Tunisia,71,71,ST,AC Ajaccio,800000,2024.0,Right,1,Right,3,High,Low,65,72,61,71,24,67,14,14,7,15,12,1986,8,5,390,4.3,0,0.0,70.7,1.4,0.0,0.23,0.7,0.7,0.23,0.93,26.9,2.33,50.0,0.0,2.09
243057,Neco Williams,183,Wales,71,82,RWB,Nottingham Forest,4000000,2026.0,Right,1,Right,2,High,High,73,45,64,71,67,60,10,11,7,14,15,2001,21,13,1215,13.5,0,0.0,63.9,1.56,0.15,2.07,5.7,2.52,2.15,4.15,42.3,23.0,39.0,0.0,6.44
192071,Marco D'Alessandro,173,Italy,71,71,LM,AC Monza,1600000,2023.0,Right,1,Right,3,High,Medium,87,60,66,77,44,46,14,11,11,6,9,1991,8,3,290,3.2,0,0.0,68.7,0.94,0.31,2.5,1.56,4.38,0.94,0.31,50.0,11.6,44.4,0.0,5.94
243526,Mert Müldür,188,Turkey,71,77,RB,U.S. Sassuolo Calcio,2800000,2024.0,Right,1,Right,2,High,Medium,77,49,60,72,67,72,6,6,12,6,7,1999,1,1,6,0.1,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
211270,Esteban Saveljich,187,Montenegro,71,71,CB,Rayo Vallecano,1300000,2023.0,Right,1,Right,2,High,Medium,39,32,49,45,71,79,12,12,10,14,15,1991,1,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234856,Houboulang Mendes,184,France,71,74,CB,Unión Deportiva Almería,2400000,2026.0,Right,1,Right,2,High,Medium,75,42,61,64,70,73,11,10,5,9,10,1998,11,8,694,7.7,0,0.13,70.8,1.82,0.13,1.17,2.21,1.69,2.34,2.99,50.0,17.0,33.3,0.0,3.64
245347,Maximilian Bauer,189,Germany,71,78,CB,FC Augsburg,3500000,2027.0,Right,1,Right,2,Medium,Medium,54,26,48,49,73,73,12,15,12,14,5,2000,15,12,1040,11.6,0,0.0,71.4,2.16,0.09,0.95,3.02,0.6,3.88,6.64,61.4,27.2,37.6,0.0,5.6
183280,Adil Rami,190,France,71,71,CB,ESTAC Troyes,325000,2023.0,Right,3,Right,2,Medium,Medium,37,48,53,56,71,75,5,3,5,5,3,1985,7,5,539,6.0,0,0.0,84.8,1.5,0.0,0.83,3.0,0.17,3.33,8.0,55.6,26.7,67.4,0.17,4.33
244706,Kevin Behrens,185,Germany,71,71,ST,1. FC Union Berlin,1600000,2023.0,Right,1,Right,2,High,Medium,72,71,51,65,29,80,12,7,6,11,7,1991,20,7,758,8.4,4,0.12,60.6,4.29,0.48,2.5,0.95,0.24,1.55,1.67,53.3,3.33,63.6,0.0,2.98
236593,Calvin Stengs,187,Netherlands,71,78,CAM,Royal Antwerp FC,3800000,2023.0,Left,2,Left,4,Medium,Low,74,65,70,73,33,56,14,11,7,5,10,1998,4,3,212,2.4,0,0.0,82.0,5.0,0.42,3.75,0.83,4.17,0.0,0.0,50.0,5.83,42.9,0.0,5.42
243253,Kevin Agudelo,178,Colombia,71,77,LM,Spezia,3000000,2026.0,Left,1,Left,3,High,High,74,61,67,76,50,66,15,10,13,14,10,1998,21,16,1443,16.0,0,0.0,70.6,4.31,0.13,1.88,3.38,2.88,0.13,0.5,31.0,6.25,54.3,0.0,5.69
226861,Sada Thioub,179,Senegal,71,71,RM,Angers SCO,2000000,2023.0,Left,1,Left,3,High,Medium,78,70,67,70,50,72,8,12,7,16,13,1995,18,5,553,6.1,0,0.16,79.2,6.23,0.16,3.28,2.46,2.13,0.49,1.48,25.0,8.36,55.0,0.0,5.41
235565,Dylan Bronn,185,Tunisia,71,73,CB,US Salernitana 1919,2000000,2025.0,Right,1,Right,2,Medium,Medium,63,61,67,60,72,73,6,10,9,7,9,1995,18,14,1248,13.9,0,0.0,84.6,4.1,0.14,0.86,3.09,0.65,3.02,5.68,58.1,29.2,58.7,0.0,5.76
233201,Chris Mepham,191,Wales,71,74,CB,AFC Bournemouth,2300000,2025.0,Right,1,Right,2,Medium,Medium,58,37,55,60,72,72,10,10,12,14,12,1997,18,17,1559,17.3,0,0.0,82.5,1.5,0.0,0.29,2.37,0.06,5.95,12.0,61.5,34.7,50.5,0.0,3.41
199313,Abdoulaye Bamba,182,Côte d'Ivoire,71,71,RB,Angers SCO,1300000,2023.0,Right,1,Right,2,Medium,Medium,73,40,63,64,68,68,14,13,8,7,8,1990,9,4,555,6.2,0,0.0,80.7,3.23,0.0,0.81,3.71,0.97,1.77,2.9,54.5,16.1,51.7,0.0,4.84
243606,Keane Lewis-Potter,170,England,71,80,RM,Brentford,4200000,2028.0,Right,1,Right,3,High,Medium,81,67,64,72,36,58,9,12,9,14,13,2001,9,3,306,3.4,0,0.29,57.1,1.18,0.59,2.35,0.29,2.35,0.59,1.18,33.3,6.18,12.5,0.0,5.29
243350,Felix Agu,179,Germany,71,80,RWB,SV Werder Bremen,4000000,2025.0,Right,1,Right,3,High,Medium,84,47,61,75,62,59,11,15,10,12,10,1999,3,0,49,0.5,0,0.0,64.0,4.0,0.0,8.0,2.0,0.0,0.0,2.0,50.0,14.0,33.3,0.0,6.0
256402,Carlos Alcaraz,176,Argentina,71,84,CAM,Racing Club,4400000,2026.0,Right,1,Right,4,High,Low,84,67,66,77,46,66,12,9,14,6,7,2002,3,1,134,1.5,1,0.0,75.5,4.0,0.67,2.0,2.0,2.67,0.67,2.0,0.0,9.33,28.6,0.0,10.7
212626,Davie Selke,195,Germany,71,72,ST,Hertha BSC,2200000,2023.0,Right,1,Right,3,High,Medium,72,71,53,67,37,75,12,11,7,11,14,1995,13,3,282,3.1,1,0.32,60.3,1.61,0.97,2.58,0.97,0.97,1.61,2.26,47.8,4.52,0.0,0.0,1.94
214770,Diego González,178,Argentina,71,71,CM,Boca Juniors,875000,2022.0,Right,1,Right,3,Medium,Medium,56,66,69,69,68,71,16,13,7,12,14,1995,11,6,726,8.1,0,0.0,79.9,1.11,0.0,0.0,1.85,0.12,4.32,6.42,75.0,31.6,54.7,0.0,4.2
248564,Zakaria Aboukhlal,178,Morocco,71,80,LM,Toulouse Football Club,4200000,2026.0,Left,1,Left,4,High,Medium,86,67,63,73,41,71,10,6,10,5,12,2000,22,17,1507,16.7,5,0.24,69.7,1.8,0.24,2.34,1.98,3.05,0.66,0.96,24.1,5.45,28.6,0.0,4.43
186614,Samuel Di Carmine,186,Italy,71,71,ST,Perugia,1200000,2023.0,Right,1,Right,3,Medium,Medium,63,72,53,72,36,75,16,14,16,11,13,1988,2,0,28,0.3,0,0.0,75.0,3.33,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,100.0,0.0,3.33
230140,Oumar Gonzalez,187,Cameroon,71,76,CB,AC Ajaccio,2600000,2023.0,Right,1,Right,2,Medium,Medium,59,37,40,57,70,76,8,14,12,6,12,1998,18,18,1576,17.5,0,0.0,82.5,2.23,0.0,0.11,3.54,0.46,2.4,4.63,49.3,23.6,56.2,0.0,5.66
248573,Junior Dina Ebimbe,184,France,71,78,CDM,Eintracht Frankfurt,3800000,2023.0,Right,1,Right,3,Medium,Medium,79,60,67,73,67,75,6,11,14,12,5,2000,11,8,780,8.7,2,0.11,71.5,3.22,0.11,1.72,3.56,3.22,1.38,2.64,54.5,15.2,35.3,0.0,6.21
220029,Saîf-Eddine Khaoui,180,Tunisia,70,71,CAM,Clermont Foot 63,1800000,2023.0,Left,1,Left,3,Medium,Low,61,68,71,72,46,59,12,14,11,14,9,1995,22,16,1418,15.8,2,0.19,70.0,3.1,0.25,2.97,3.35,1.01,0.32,0.89,50.0,7.59,39.0,0.0,5.76
243585,Gavin Bazunu,189,Republic of Ireland,70,85,GK,Southampton,3400000,2027.0,Right,1,Right,1,Medium,Medium,70,68,72,72,47,67,70,68,72,67,72,2002,22,22,1980,22.0,0,0.0,60.7,0.05,0.0,0.32,0.09,0.0,0.86,27.0,100.0,38.3,40.5,0.05,1.23
241007,Enzo Ebosse,185,Cameroon,70,78,CB,Udinese Calcio,3300000,2027.0,Left,1,Left,2,Medium,Medium,70,35,56,64,71,71,13,7,9,12,10,1999,18,8,908,10.1,0,0.0,81.3,5.05,0.0,0.79,2.38,1.09,2.87,4.85,51.7,28.1,64.0,0.0,4.75
219759,Salvatore Molina,177,Italy,70,70,RM,AC Monza,1500000,2023.0,Right,1,Right,3,Medium,Medium,73,50,68,72,61,65,12,5,15,10,10,1992,5,1,229,2.5,0,0.0,75.4,2.8,0.4,2.0,2.8,3.6,0.8,2.4,0.0,11.6,12.5,0.0,4.0
258930,Cameron Archer,181,England,70,79,ST,Aston Villa,3500000,2027.0,Right,1,Right,2,High,Low,77,69,53,71,25,64,5,6,12,6,14,2001,6,0,49,0.5,0,0.0,66.7,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0
252021,Thijs Dallinga,180,Netherlands,70,80,ST,Toulouse Football Club,3600000,2026.0,Right,1,Right,2,Medium,Medium,72,70,59,65,26,63,11,6,15,10,13,2000,21,15,1208,13.4,7,0.07,66.9,1.49,0.22,1.87,0.6,1.04,0.75,0.9,55.8,1.49,54.5,0.0,2.01
198261,Tim Ream,186,United States,70,70,CB,Fulham,525000,2023.0,Left,1,Left,2,Medium,Medium,54,43,67,68,72,68,15,14,15,8,10,1987,23,23,2067,23.0,1,0.0,86.3,3.52,0.0,0.83,2.52,0.78,3.39,9.13,61.7,34.3,71.4,0.0,6.26
242280,Lewis Ferguson,181,Scotland,70,78,CDM,Bologna,3600000,2026.0,Right,1,Right,3,High,High,72,68,69,70,67,83,6,11,6,14,14,1999,15,12,1007,11.2,3,0.0,81.7,2.32,0.27,2.32,2.95,0.98,1.16,1.88,30.4,10.1,55.2,0.0,5.09
256079,Moisés Caicedo,178,Ecuador,70,82,CDM,Brighton & Hove Albion,3800000,2025.0,Right,1,Right,3,High,High,73,61,66,69,71,69,15,6,13,9,13,2001,20,19,1729,19.2,1,0.05,88.2,6.46,0.16,2.24,4.58,0.83,0.99,2.76,63.9,16.1,84.2,0.1,6.67
241236,Antoine Semenyo,180,Ghana,70,79,ST,Bristol City,3600000,2023.0,Right,1,Right,3,High,Medium,85,68,58,71,22,74,10,11,14,15,7,2000,2,1,102,1.1,0,0.0,61.1,2.73,0.0,3.64,1.82,2.73,0.0,0.91,50.0,4.55,100.0,0.0,2.73
